path,tracked/untracked,code/evidence/candidate/temp/cache/config,required for reproducibility?,contains secrets?,should commit?,target logical commit,reason
reports/post_audit_hardening/20260804T205730Z/L10_performance.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L11_old_vs_new.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L12_protected_hashes.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L13_outputs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L1_carla_preflight.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L2_map_identity.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L3_parser_logs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L4_alignment.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L5_visual_regression.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L6_waypoint_topology.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L7_drivability.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L8_signal_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/L9_sensor_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/PHASE_L_RUNTIME_VALIDATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205730Z/PHASE_L_RUNTIME_VALIDATION.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L10_performance.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L11_old_vs_new.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L12_protected_hashes.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L13_outputs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L1_carla_preflight.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L2_map_identity.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L3_parser_logs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L4_alignment.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L5_visual_regression.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L6_waypoint_topology.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L7_drivability.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L8_signal_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/L9_sensor_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/PHASE_L_RUNTIME_VALIDATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T205920Z/PHASE_L_RUNTIME_VALIDATION.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L10_performance.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L11_old_vs_new.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L12_protected_hashes.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L13_outputs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L1_carla_preflight.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L2_map_identity.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L3_parser_logs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L4_alignment.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L5_visual_regression.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L6_waypoint_topology.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L7_drivability.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L8_signal_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/L9_sensor_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/N1_runtime_map_identity.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/PHASE_L_RUNTIME_VALIDATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T210232Z/PHASE_L_RUNTIME_VALIDATION.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T213425Z_N0_PHASE_L_EVIDENCE_AUDIT.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T213425Z_N0_PHASE_L_EVIDENCE_AUDIT.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214216Z_N1_RUNTIME_MAP_IDENTITY.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214256Z_N0_PRIMARY_VS_DERIVED_EVIDENCE.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214410Z_N2_SOURCE_RUNTIME_EQUIVALENCE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N10_PERFORMANCE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N11_NEGATIVE_CONTROLS.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N12_DETERMINISM.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N13_RELEASE_PACKAGE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N14_OLD_VS_NEW.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N3_PROCESS_AND_PORT_AUDIT.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N4_SPATIAL_COVERAGE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N5_ROUTE_STRESS.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N6_VEHICLE_PHYSICS.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N7_TRAFFIC_STRESS.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N8_SENSOR_VALIDATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214459Z_N9_VISUAL_COLLISION_ALIGNMENT.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214540Z_N15_FINAL_RELEASE_CERTIFICATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214630Z_N17_GATE_MATRIX.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214709Z_N00_EXECUTIVE_SUMMARY.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214807Z_N01_REPOSITORY_AND_ARTIFACT_IDENTITY.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214807Z_N02_PHASE_L_EVIDENCE_AUDIT.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214853Z_N16_OLD_VS_NEW_COMPARISON.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214941Z_N16_OLD_VS_NEW_COMPARISON.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T214941Z_N18_FINAL_RELEASE_VERDICT.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T215104Z_COMMAND_TRANSCRIPT.txt,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T215143Z_EVIDENCE_MANIFEST.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T215143Z_N15_RELEASE_PACKAGE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221702Z_O00_EXISTING_PROGRAM_INVENTORY.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221723Z_O01_CAPABILITY_MATRIX.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221723Z_O02_PHASE_L_CALL_GRAPH.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221723Z_O03_WRONG_MAP_ROOT_CAUSE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221755Z_O04_CANDIDATE_LINEAGE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221755Z_O05_CANDIDATE_LINEAGE.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221755Z_O06_RUNTIME_INPUT_AUTHORITY.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221856Z_O07_RUNTIME_STRATEGY.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260804T221856Z_O08_LOADER_HARDENING.py,untracked,code,no,no,no,N/A,local utility/diagnostic script
reports/post_audit_hardening/20260804T223515Z_O04_CARLA_CRASH_EVIDENCE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P04_RAW_RUNTIME_EVIDENCE.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P13_RUNTIME_INVENTORY_METHODS.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P14_SOURCE_RUNTIME_ID_DIFF.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P15_MISSING_RUNTIME_ROADS.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P16_UNEXPECTED_RUNTIME_ROADS.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P17_RUNTIME_JUNCTION_DIFF.csv,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T115947Z_P4_RUNTIME_EQUIVALENCE/P18_SOURCE_RUNTIME_SEMANTIC_DIFF.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T120340Z/L1_carla_preflight.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T120340Z/L2_map_identity.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T120340Z/L3_parser_logs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L10_performance.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L11_old_vs_new.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L12_protected_hashes.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L13_outputs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L1_carla_preflight.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L2_map_identity.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L3_parser_logs.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L4_alignment.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L5_visual_regression.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L6_waypoint_topology.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L7_drivability.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L8_signal_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/L9_sensor_validation.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/PHASE_L_RUNTIME_VALIDATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T122525Z/PHASE_L_RUNTIME_VALIDATION.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/EVIDENCE_MANIFEST.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/G00_GATE_MATRIX.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/N00_EXECUTIVE_SUMMARY.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/N00_GATE_MATRIX.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/N0_PHASE_L_EVIDENCE_AUDIT.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/N18_FINAL_RELEASE_VERDICT.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/O9_LOADER_CONSOLIDATION.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_N_CERTIFICATION/P47_FINAL_RELEASE_VERDICT.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/post_audit_hardening/20260805T141616Z_O06_RUNTIME_INPUT_AUTHORITY.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B2_authoritative_osm.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B2_authoritative_osm.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B2_xodr_policy.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B2_xodr_policy.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B3_visible_road_policy.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B3_visible_road_policy.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B3_visual_artifacts.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B3_visual_artifacts.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B4_toolchain.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/B4_toolchain.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/CRS_metadata.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/CRS_metadata.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/final_gate_status.json,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
reports/source_visual_closure/final_gate_status.md,untracked,evidence,yes,no,yes,D5,verification and independent governance audit evidence
run_n0_audit.py,untracked,code,no,no,no,N/A,local utility/diagnostic script
run_n_certify.py,untracked,code,yes,no,yes,D3,Phase L/N/Q validation logic
submission_files.txt,untracked,temp,no,no,no,N/A,local/unclassified temp file
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_1210569551279489176.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_2060131613385256664.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_251583721919672826.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_2767322890684755323.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_298016106736688912.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_3192344160788733546.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_6116180927405359888.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_7047003107710038403.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_7086752096608772091.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_7101881477105635919.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_7290063698777476487.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_7326278570518433924.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_8023232510830363613.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
ultimate_pipeline/reports/post_audit_hardening/_f1_test_tmp/xodr_884393409926195101.xodr,untracked,candidate,yes,no,yes,D2,repaired candidate and map verification reports
vehicle.,untracked,temp,no,no,no,N/A,local/unclassified temp file
work/phase_j_window.osm,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
work/phase_j_window_osm.osm,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
work/post-audit-hardening-20260801/,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
worktree_files.txt,untracked,temp,no,no,no,N/A,local/unclassified temp file
worktrees/deep-reexamination-20260803/,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
worktrees/phase-e-hardening/,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
worktrees/post-audit-hardening-20260730/,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
worktrees/reexam-published-f91f1df5/,untracked,temp,no,no,no,N/A,temporary scratchpad and worktrees
